Prev_Sector,Sector,Moved_Cells,Timestep
0.0,0,1436,58930
1.0,1,1523,58930
2.0,2,1037,58930
3.0,1,1,58930
3.0,3,1003,58930
0.0,0,1436,58940
1.0,1,1524,58940
2.0,2,1037,58940
3.0,3,1003,58940
0.0,0,1436,58950
1.0,1,1524,58950
2.0,2,1037,58950
3.0,3,1003,58950
0.0,0,1436,58960
1.0,1,1524,58960
2.0,2,1037,58960
3.0,3,1003,58960
0.0,0,1436,58970
1.0,1,1524,58970
2.0,2,1037,58970
3.0,3,1003,58970
0.0,0,1436,58980
1.0,1,1524,58980
2.0,2,1037,58980
3.0,3,1003,58980
0.0,0,1436,58990
1.0,1,1524,58990
2.0,2,1037,58990
3.0,3,1003,58990
0.0,0,1436,59000
1.0,1,1524,59000
2.0,2,1037,59000
3.0,3,1003,59000
0.0,0,1436,59010
1.0,1,1524,59010
2.0,2,1037,59010
3.0,3,1003,59010
0.0,0,1436,59020
1.0,1,1524,59020
2.0,2,1037,59020
3.0,3,1003,59020
0.0,0,1436,59030
1.0,1,1524,59030
2.0,2,1037,59030
3.0,3,1003,59030
0.0,0,1436,59040
1.0,1,1524,59040
2.0,2,1037,59040
3.0,3,1003,59040
0.0,0,1436,59050
1.0,1,1524,59050
2.0,2,1037,59050
3.0,3,1003,59050
0.0,0,1436,59060
1.0,1,1524,59060
2.0,2,1037,59060
3.0,3,1003,59060
0.0,0,1436,59070
1.0,1,1524,59070
2.0,2,1037,59070
3.0,3,1003,59070
0.0,0,1436,59080
1.0,1,1524,59080
2.0,2,1037,59080
3.0,3,1003,59080
0.0,0,1436,59090
1.0,1,1524,59090
2.0,2,1037,59090
3.0,3,1003,59090
0.0,0,1436,59100
1.0,1,1524,59100
2.0,2,1037,59100
3.0,3,1003,59100
0.0,0,1436,59110
1.0,1,1524,59110
2.0,2,1037,59110
3.0,3,1003,59110
0.0,0,1436,59120
1.0,1,1524,59120
2.0,2,1037,59120
3.0,3,1003,59120
0.0,0,1436,59130
1.0,1,1524,59130
2.0,2,1037,59130
3.0,3,1003,59130
0.0,0,1436,59140
1.0,1,1524,59140
2.0,2,1037,59140
3.0,3,1003,59140
0.0,0,1436,59150
1.0,1,1524,59150
2.0,2,1037,59150
3.0,3,1003,59150
0.0,0,1436,59160
1.0,1,1523,59160
1.0,3,1,59160
2.0,2,1037,59160
3.0,3,1003,59160
0.0,0,1436,59170
1.0,1,1523,59170
2.0,2,1037,59170
3.0,3,1004,59170
0.0,0,1436,59180
1.0,1,1523,59180
2.0,2,1037,59180
3.0,3,1004,59180
0.0,0,1436,59190
1.0,1,1523,59190
2.0,2,1037,59190
3.0,3,1004,59190
0.0,0,1436,59200
1.0,1,1523,59200
2.0,2,1037,59200
3.0,3,1004,59200
0.0,0,1436,59210
1.0,1,1523,59210
2.0,2,1037,59210
3.0,3,1004,59210
0.0,0,1436,59220
1.0,1,1523,59220
2.0,2,1037,59220
3.0,3,1004,59220
0.0,0,1436,59230
1.0,1,1523,59230
2.0,1,1,59230
2.0,2,1036,59230
3.0,3,1004,59230
0.0,0,1436,59240
1.0,1,1524,59240
2.0,2,1036,59240
3.0,3,1004,59240
0.0,0,1436,59250
1.0,1,1523,59250
1.0,2,1,59250
2.0,2,1036,59250
3.0,3,1004,59250
0.0,0,1436,59260
1.0,1,1523,59260
2.0,2,1037,59260
3.0,3,1004,59260
0.0,0,1436,59270
1.0,1,1523,59270
2.0,2,1037,59270
3.0,3,1004,59270
0.0,0,1436,59280
1.0,1,1523,59280
2.0,1,1,59280
2.0,2,1036,59280
3.0,3,1004,59280
0.0,0,1436,59290
1.0,1,1524,59290
2.0,2,1036,59290
3.0,3,1004,59290
0.0,0,1436,59300
1.0,1,1524,59300
2.0,2,1036,59300
3.0,3,1004,59300
0.0,0,1436,59310
1.0,1,1524,59310
2.0,2,1036,59310
3.0,3,1004,59310
0.0,0,1436,59320
1.0,1,1523,59320
1.0,2,1,59320
2.0,2,1036,59320
3.0,3,1004,59320
0.0,0,1436,59330
1.0,1,1523,59330
2.0,2,1037,59330
3.0,3,1004,59330
0.0,0,1436,59340
1.0,1,1523,59340
2.0,2,1037,59340
3.0,3,1004,59340
0.0,0,1436,59350
1.0,1,1523,59350
2.0,2,1037,59350
3.0,3,1004,59350
0.0,0,1436,59360
1.0,1,1523,59360
2.0,2,1037,59360
3.0,3,1004,59360
0.0,0,1436,59370
1.0,1,1523,59370
2.0,2,1037,59370
3.0,3,1004,59370
0.0,0,1436,59380
1.0,1,1523,59380
2.0,2,1037,59380
3.0,3,1004,59380
0.0,0,1436,59390
1.0,1,1523,59390
2.0,2,1037,59390
3.0,3,1004,59390
0.0,0,1436,59400
1.0,1,1523,59400
2.0,2,1037,59400
3.0,3,1004,59400
0.0,0,1436,59410
1.0,1,1523,59410
2.0,2,1037,59410
3.0,3,1004,59410
0.0,0,1436,59420
1.0,1,1523,59420
2.0,2,1037,59420
3.0,3,1004,59420
0.0,0,1436,59430
1.0,1,1523,59430
2.0,2,1037,59430
3.0,3,1004,59430
0.0,0,1436,59440
1.0,1,1523,59440
2.0,2,1037,59440
3.0,3,1004,59440
0.0,0,1436,59450
1.0,1,1523,59450
2.0,2,1037,59450
3.0,3,1004,59450
0.0,0,1436,59460
1.0,1,1523,59460
2.0,2,1037,59460
3.0,3,1004,59460
0.0,0,1436,59470
1.0,1,1523,59470
2.0,2,1037,59470
3.0,3,1004,59470
0.0,0,1436,59480
1.0,1,1523,59480
2.0,2,1037,59480
3.0,3,1004,59480
0.0,0,1436,59490
1.0,1,1523,59490
2.0,2,1037,59490
3.0,3,1004,59490
0.0,0,1436,59500
1.0,1,1523,59500
2.0,2,1037,59500
3.0,3,1004,59500
0.0,0,1436,59510
1.0,1,1523,59510
2.0,2,1037,59510
3.0,3,1004,59510
0.0,0,1436,59520
1.0,1,1523,59520
2.0,2,1037,59520
3.0,3,1004,59520
0.0,0,1436,59530
1.0,1,1523,59530
2.0,2,1037,59530
3.0,3,1004,59530
0.0,0,1436,59540
1.0,1,1523,59540
2.0,2,1037,59540
3.0,3,1004,59540
0.0,0,1436,59550
1.0,1,1523,59550
2.0,2,1037,59550
3.0,3,1004,59550
0.0,0,1436,59560
1.0,1,1523,59560
2.0,2,1037,59560
3.0,3,1004,59560
0.0,0,1436,59570
1.0,1,1523,59570
2.0,2,1037,59570
3.0,3,1004,59570
0.0,0,1436,59580
1.0,1,1523,59580
2.0,2,1037,59580
3.0,3,1004,59580
0.0,0,1436,59590
1.0,1,1523,59590
2.0,2,1037,59590
3.0,3,1004,59590
0.0,0,1436,59600
1.0,1,1523,59600
2.0,2,1037,59600
3.0,3,1004,59600
0.0,0,1436,59610
1.0,1,1523,59610
2.0,2,1037,59610
3.0,3,1004,59610
0.0,0,1436,59620
1.0,1,1523,59620
2.0,2,1037,59620
3.0,3,1004,59620
0.0,0,1436,59630
1.0,1,1523,59630
2.0,2,1037,59630
3.0,3,1004,59630
0.0,0,1436,59640
1.0,1,1523,59640
2.0,2,1037,59640
3.0,3,1004,59640
0.0,0,1436,59650
1.0,1,1523,59650
2.0,2,1037,59650
3.0,3,1004,59650
0.0,0,1436,59660
1.0,1,1523,59660
2.0,2,1037,59660
3.0,3,1004,59660
0.0,0,1436,59670
1.0,1,1523,59670
2.0,2,1037,59670
3.0,3,1004,59670
0.0,0,1436,59680
1.0,1,1523,59680
2.0,2,1037,59680
3.0,3,1004,59680
0.0,0,1436,59690
1.0,1,1523,59690
2.0,2,1037,59690
3.0,3,1004,59690
0.0,0,1436,59700
1.0,1,1523,59700
2.0,2,1037,59700
3.0,3,1004,59700
0.0,0,1436,59710
1.0,1,1523,59710
2.0,2,1037,59710
3.0,3,1004,59710
0.0,0,1436,59720
1.0,1,1523,59720
2.0,2,1037,59720
3.0,3,1004,59720
0.0,0,1436,59730
1.0,1,1523,59730
2.0,2,1037,59730
3.0,3,1004,59730
0.0,0,1436,59740
1.0,1,1523,59740
2.0,2,1037,59740
3.0,3,1004,59740
0.0,0,1436,59750
1.0,1,1523,59750
2.0,2,1037,59750
3.0,3,1004,59750
0.0,0,1436,59760
1.0,1,1523,59760
2.0,1,1,59760
2.0,2,1036,59760
3.0,3,1004,59760
0.0,0,1436,59770
1.0,1,1524,59770
2.0,2,1036,59770
3.0,3,1004,59770
0.0,0,1436,59780
1.0,1,1524,59780
2.0,2,1036,59780
3.0,3,1004,59780
0.0,0,1436,59790
1.0,1,1524,59790
2.0,2,1036,59790
3.0,3,1004,59790
0.0,0,1436,59800
1.0,1,1523,59800
1.0,2,1,59800
2.0,2,1036,59800
3.0,3,1004,59800
0.0,0,1436,59810
1.0,1,1523,59810
2.0,2,1037,59810
3.0,3,1004,59810
0.0,0,1436,59820
1.0,1,1523,59820
2.0,2,1037,59820
3.0,3,1004,59820
0.0,0,1436,59830
1.0,1,1523,59830
2.0,2,1037,59830
3.0,3,1004,59830
0.0,0,1436,59840
1.0,1,1523,59840
2.0,2,1037,59840
3.0,3,1004,59840
0.0,0,1436,59850
1.0,1,1523,59850
2.0,2,1037,59850
3.0,3,1004,59850
0.0,0,1436,59860
1.0,1,1523,59860
2.0,2,1037,59860
3.0,3,1004,59860
0.0,0,1436,59870
1.0,1,1523,59870
2.0,2,1037,59870
3.0,3,1004,59870
0.0,0,1436,59880
1.0,1,1523,59880
2.0,2,1037,59880
3.0,3,1004,59880
0.0,0,1436,59890
1.0,1,1523,59890
2.0,2,1037,59890
3.0,3,1004,59890
0.0,0,1436,59900
1.0,1,1523,59900
2.0,2,1037,59900
3.0,3,1004,59900
0.0,0,1436,59910
1.0,1,1523,59910
2.0,1,1,59910
2.0,2,1036,59910
3.0,3,1004,59910
0.0,0,1436,59920
1.0,1,1524,59920
2.0,2,1036,59920
3.0,3,1004,59920
0.0,0,1436,59930
1.0,1,1524,59930
2.0,2,1036,59930
3.0,3,1004,59930
0.0,0,1436,59940
1.0,1,1524,59940
2.0,2,1036,59940
3.0,3,1004,59940
0.0,0,1436,59950
1.0,1,1524,59950
2.0,2,1036,59950
3.0,3,1004,59950
0.0,0,1436,59960
1.0,1,1524,59960
2.0,2,1036,59960
3.0,3,1004,59960
0.0,0,1436,59970
1.0,1,1524,59970
2.0,2,1036,59970
3.0,3,1004,59970
0.0,0,1436,59980
1.0,1,1524,59980
2.0,2,1036,59980
3.0,3,1004,59980
0.0,0,1436,59990
1.0,1,1524,59990
2.0,2,1036,59990
3.0,3,1004,59990
0.0,0,1436,60000
1.0,1,1524,60000
2.0,2,1036,60000
3.0,3,1004,60000
0.0,0,1436,60010
1.0,1,1524,60010
2.0,2,1036,60010
3.0,3,1004,60010
0.0,0,1436,60020
1.0,1,1524,60020
2.0,2,1036,60020
3.0,1,1,60020
3.0,3,1003,60020
0.0,0,1436,60030
1.0,1,1525,60030
2.0,2,1036,60030
3.0,3,1003,60030
0.0,0,1436,60040
1.0,1,1525,60040
2.0,2,1036,60040
3.0,3,1003,60040
0.0,0,1436,60050
1.0,1,1525,60050
2.0,2,1036,60050
3.0,3,1003,60050
0.0,0,1436,60060
1.0,1,1525,60060
2.0,2,1036,60060
3.0,3,1003,60060
0.0,0,1436,60070
1.0,1,1525,60070
2.0,2,1036,60070
3.0,3,1003,60070
0.0,0,1436,60080
1.0,1,1525,60080
2.0,2,1036,60080
3.0,3,1003,60080
0.0,0,1436,60090
1.0,1,1525,60090
2.0,2,1036,60090
3.0,3,1003,60090
0.0,0,1436,60100
1.0,1,1525,60100
2.0,2,1036,60100
3.0,3,1003,60100
0.0,0,1436,60110
1.0,1,1525,60110
2.0,2,1036,60110
3.0,3,1003,60110
0.0,0,1436,60120
1.0,1,1525,60120
2.0,2,1036,60120
3.0,3,1003,60120
0.0,0,1436,60130
1.0,1,1525,60130
2.0,2,1036,60130
3.0,3,1003,60130
0.0,0,1436,60140
1.0,1,1525,60140
2.0,2,1036,60140
3.0,3,1003,60140
0.0,0,1436,60150
1.0,1,1525,60150
2.0,2,1036,60150
3.0,3,1003,60150
0.0,0,1436,60160
1.0,1,1525,60160
2.0,2,1036,60160
3.0,3,1003,60160
0.0,0,1436,60170
1.0,1,1525,60170
2.0,2,1036,60170
3.0,3,1003,60170
0.0,0,1436,60180
1.0,1,1524,60180
1.0,3,1,60180
2.0,2,1036,60180
3.0,3,1003,60180
0.0,0,1436,60190
1.0,1,1524,60190
2.0,2,1036,60190
3.0,3,1004,60190
0.0,0,1436,60200
1.0,1,1524,60200
2.0,2,1036,60200
3.0,3,1004,60200
0.0,0,1436,60210
1.0,1,1524,60210
2.0,2,1036,60210
3.0,3,1004,60210
0.0,0,1436,60220
1.0,1,1524,60220
2.0,2,1036,60220
3.0,3,1004,60220
0.0,0,1436,60230
1.0,1,1524,60230
2.0,2,1036,60230
3.0,3,1004,60230
0.0,0,1436,60240
1.0,1,1524,60240
2.0,2,1036,60240
3.0,3,1004,60240
0.0,0,1436,60250
1.0,1,1524,60250
2.0,2,1036,60250
3.0,3,1004,60250
0.0,0,1436,60260
1.0,1,1524,60260
2.0,2,1036,60260
3.0,3,1004,60260
0.0,0,1436,60270
1.0,1,1524,60270
2.0,2,1036,60270
3.0,3,1004,60270
0.0,0,1436,60280
1.0,1,1524,60280
2.0,2,1036,60280
3.0,3,1004,60280
0.0,0,1436,60290
1.0,1,1524,60290
2.0,2,1036,60290
3.0,3,1004,60290
0.0,0,1436,60300
1.0,1,1524,60300
2.0,2,1036,60300
3.0,3,1004,60300
0.0,0,1436,60310
1.0,1,1524,60310
2.0,2,1036,60310
3.0,3,1004,60310
0.0,0,1436,60320
1.0,1,1524,60320
2.0,2,1036,60320
3.0,3,1004,60320
0.0,0,1436,60330
1.0,1,1524,60330
2.0,2,1036,60330
3.0,3,1004,60330
0.0,0,1436,60340
1.0,1,1524,60340
2.0,2,1036,60340
3.0,3,1004,60340
0.0,0,1436,60350
1.0,1,1524,60350
2.0,2,1036,60350
3.0,3,1004,60350
0.0,0,1436,60360
1.0,1,1524,60360
2.0,2,1036,60360
3.0,3,1004,60360
0.0,0,1436,60370
1.0,1,1524,60370
2.0,2,1036,60370
3.0,3,1004,60370
0.0,0,1436,60380
1.0,1,1524,60380
2.0,2,1036,60380
3.0,3,1004,60380
0.0,0,1436,60390
1.0,1,1524,60390
2.0,2,1036,60390
3.0,3,1004,60390
0.0,0,1436,60400
1.0,1,1524,60400
2.0,2,1036,60400
3.0,3,1004,60400
0.0,0,1436,60410
1.0,1,1524,60410
2.0,2,1036,60410
3.0,3,1004,60410
0.0,0,1436,60420
1.0,1,1524,60420
2.0,2,1036,60420
3.0,3,1004,60420
0.0,0,1436,60430
1.0,1,1524,60430
2.0,2,1036,60430
3.0,3,1004,60430
0.0,0,1436,60440
1.0,1,1524,60440
2.0,2,1036,60440
3.0,3,1004,60440
0.0,0,1436,60450
1.0,1,1524,60450
2.0,2,1036,60450
3.0,3,1004,60450
0.0,0,1436,60460
1.0,1,1524,60460
2.0,2,1036,60460
3.0,3,1004,60460
0.0,0,1436,60470
1.0,1,1524,60470
2.0,2,1036,60470
3.0,3,1004,60470
0.0,0,1436,60480
1.0,1,1524,60480
2.0,2,1036,60480
3.0,3,1004,60480
0.0,0,1436,60490
1.0,1,1524,60490
2.0,2,1036,60490
3.0,3,1004,60490
0.0,0,1436,60500
1.0,1,1524,60500
2.0,2,1036,60500
3.0,3,1004,60500
0.0,0,1436,60510
1.0,1,1524,60510
2.0,2,1036,60510
3.0,3,1004,60510
0.0,0,1436,60520
1.0,1,1524,60520
2.0,2,1036,60520
3.0,3,1004,60520
0.0,0,1436,60530
1.0,1,1524,60530
2.0,2,1036,60530
3.0,3,1004,60530
0.0,0,1436,60540
1.0,1,1524,60540
2.0,2,1036,60540
3.0,3,1004,60540
0.0,0,1436,60550
1.0,1,1524,60550
2.0,2,1036,60550
3.0,3,1004,60550
0.0,0,1436,60560
1.0,1,1524,60560
2.0,2,1036,60560
3.0,3,1004,60560
0.0,0,1436,60570
1.0,1,1524,60570
2.0,2,1036,60570
3.0,3,1004,60570
0.0,0,1436,60580
1.0,1,1524,60580
2.0,2,1036,60580
3.0,3,1004,60580
0.0,0,1436,60590
1.0,1,1524,60590
2.0,2,1036,60590
3.0,3,1004,60590
0.0,0,1436,60600
1.0,1,1524,60600
2.0,2,1036,60600
3.0,3,1004,60600
0.0,0,1436,60610
1.0,1,1524,60610
2.0,2,1036,60610
3.0,3,1004,60610
0.0,0,1436,60620
1.0,1,1524,60620
2.0,2,1036,60620
3.0,3,1004,60620
0.0,0,1436,60630
1.0,1,1524,60630
2.0,2,1036,60630
3.0,3,1004,60630
0.0,0,1436,60640
1.0,1,1524,60640
2.0,2,1036,60640
3.0,3,1004,60640
0.0,0,1436,60650
1.0,1,1524,60650
2.0,2,1036,60650
3.0,3,1004,60650
0.0,0,1436,60660
1.0,1,1524,60660
2.0,2,1036,60660
3.0,3,1004,60660
0.0,0,1436,60670
1.0,1,1524,60670
2.0,2,1036,60670
3.0,3,1004,60670
0.0,0,1436,60680
1.0,1,1524,60680
2.0,2,1036,60680
3.0,3,1004,60680
0.0,0,1436,60690
1.0,1,1524,60690
2.0,2,1036,60690
3.0,3,1004,60690
0.0,0,1436,60700
1.0,1,1524,60700
2.0,2,1036,60700
3.0,3,1004,60700
0.0,0,1436,60710
1.0,1,1524,60710
2.0,2,1036,60710
3.0,3,1004,60710
0.0,0,1436,60720
1.0,1,1524,60720
2.0,2,1036,60720
3.0,3,1004,60720
0.0,0,1436,60730
1.0,1,1524,60730
2.0,2,1036,60730
3.0,3,1004,60730
0.0,0,1436,60740
1.0,1,1524,60740
2.0,2,1036,60740
3.0,3,1004,60740
0.0,0,1436,60750
1.0,1,1524,60750
2.0,2,1036,60750
3.0,3,1004,60750
0.0,0,1436,60760
1.0,1,1524,60760
2.0,2,1036,60760
3.0,3,1004,60760
0.0,0,1436,60770
1.0,1,1524,60770
2.0,2,1036,60770
3.0,3,1004,60770
0.0,0,1436,60780
1.0,1,1524,60780
2.0,2,1036,60780
3.0,3,1004,60780
0.0,0,1436,60790
1.0,1,1524,60790
2.0,2,1036,60790
3.0,3,1004,60790
0.0,0,1436,60800
1.0,1,1524,60800
2.0,2,1036,60800
3.0,3,1004,60800
0.0,0,1436,60810
1.0,1,1524,60810
2.0,2,1036,60810
3.0,3,1004,60810
0.0,0,1436,60820
1.0,1,1524,60820
2.0,2,1036,60820
3.0,3,1004,60820
0.0,0,1436,60830
1.0,1,1524,60830
2.0,2,1036,60830
3.0,3,1004,60830
0.0,0,1436,60840
1.0,1,1524,60840
2.0,2,1036,60840
3.0,3,1004,60840
0.0,0,1436,60850
1.0,1,1524,60850
2.0,2,1036,60850
3.0,3,1004,60850
0.0,0,1436,60860
1.0,1,1524,60860
2.0,2,1036,60860
3.0,3,1004,60860
0.0,0,1436,60870
1.0,1,1524,60870
2.0,2,1036,60870
3.0,3,1004,60870
0.0,0,1436,60880
1.0,1,1524,60880
2.0,2,1036,60880
3.0,3,1004,60880
0.0,0,1436,60890
1.0,1,1524,60890
2.0,2,1036,60890
3.0,3,1004,60890
0.0,0,1436,60900
1.0,1,1524,60900
2.0,2,1036,60900
3.0,3,1004,60900
0.0,0,1436,60910
1.0,1,1524,60910
2.0,2,1036,60910
3.0,3,1004,60910
0.0,0,1436,60920
1.0,1,1524,60920
2.0,2,1036,60920
3.0,3,1004,60920
0.0,0,1436,60930
1.0,1,1524,60930
2.0,2,1036,60930
3.0,3,1004,60930
0.0,0,1436,60940
1.0,1,1524,60940
2.0,2,1036,60940
3.0,3,1004,60940
0.0,0,1436,60950
1.0,1,1523,60950
1.0,2,1,60950
2.0,2,1036,60950
3.0,3,1004,60950
0.0,0,1436,60960
1.0,1,1523,60960
2.0,2,1037,60960
3.0,3,1004,60960
0.0,0,1436,60970
1.0,1,1523,60970
2.0,2,1037,60970
3.0,3,1004,60970
0.0,0,1436,60980
1.0,1,1523,60980
2.0,2,1037,60980
3.0,3,1004,60980
0.0,0,1436,60990
1.0,1,1523,60990
2.0,2,1037,60990
3.0,3,1004,60990
0.0,0,1436,61000
1.0,1,1523,61000
2.0,2,1037,61000
3.0,3,1004,61000
0.0,0,1436,61010
1.0,1,1523,61010
2.0,2,1037,61010
3.0,3,1004,61010
0.0,0,1436,61020
1.0,1,1523,61020
2.0,2,1037,61020
3.0,3,1004,61020
0.0,0,1436,61030
1.0,1,1523,61030
2.0,2,1037,61030
3.0,3,1004,61030
0.0,0,1436,61040
1.0,1,1523,61040
2.0,2,1037,61040
3.0,3,1004,61040
0.0,0,1436,61050
1.0,1,1523,61050
2.0,2,1037,61050
3.0,3,1004,61050
0.0,0,1436,61060
1.0,1,1523,61060
2.0,2,1037,61060
3.0,3,1004,61060
0.0,0,1436,61070
1.0,1,1523,61070
2.0,2,1037,61070
3.0,3,1004,61070
0.0,0,1436,61080
1.0,1,1523,61080
2.0,1,1,61080
2.0,2,1036,61080
3.0,3,1004,61080
0.0,0,1436,61090
1.0,1,1524,61090
2.0,2,1036,61090
3.0,3,1004,61090
0.0,0,1436,61100
1.0,1,1524,61100
2.0,2,1036,61100
3.0,3,1004,61100
0.0,0,1436,61110
1.0,1,1524,61110
2.0,2,1036,61110
3.0,3,1004,61110
0.0,0,1436,61120
1.0,1,1524,61120
2.0,2,1036,61120
3.0,3,1004,61120
0.0,0,1436,61130
1.0,1,1524,61130
2.0,2,1036,61130
3.0,3,1004,61130
0.0,0,1436,61140
1.0,1,1524,61140
2.0,2,1036,61140
3.0,3,1004,61140
0.0,0,1436,61150
1.0,1,1524,61150
2.0,2,1036,61150
3.0,3,1004,61150
0.0,0,1436,61160
1.0,1,1524,61160
2.0,2,1036,61160
3.0,3,1004,61160
0.0,0,1436,61170
1.0,1,1524,61170
2.0,2,1036,61170
3.0,3,1004,61170
0.0,0,1436,61180
1.0,1,1524,61180
2.0,2,1036,61180
3.0,3,1004,61180
0.0,0,1436,61190
1.0,1,1524,61190
2.0,2,1036,61190
3.0,0,1,61190
3.0,3,1003,61190
0.0,0,1437,61200
1.0,1,1524,61200
2.0,2,1036,61200
3.0,3,1003,61200
0.0,0,1437,61210
1.0,1,1523,61210
1.0,2,1,61210
2.0,2,1036,61210
3.0,3,1003,61210
0.0,0,1437,61220
1.0,1,1523,61220
2.0,2,1037,61220
3.0,3,1003,61220
0.0,0,1437,61230
1.0,1,1523,61230
2.0,2,1037,61230
3.0,3,1003,61230
0.0,0,1437,61240
1.0,1,1523,61240
2.0,2,1037,61240
3.0,3,1003,61240
0.0,0,1437,61250
1.0,1,1523,61250
2.0,2,1037,61250
3.0,3,1003,61250
0.0,0,1437,61260
1.0,1,1523,61260
2.0,2,1037,61260
3.0,3,1003,61260
0.0,0,1437,61270
1.0,1,1523,61270
2.0,2,1037,61270
3.0,3,1003,61270
0.0,0,1437,61280
1.0,1,1523,61280
2.0,2,1037,61280
3.0,3,1003,61280
0.0,0,1437,61290
1.0,1,1523,61290
2.0,2,1037,61290
3.0,3,1003,61290
0.0,0,1437,61300
1.0,1,1523,61300
2.0,2,1037,61300
3.0,3,1003,61300
0.0,0,1437,61310
1.0,1,1523,61310
2.0,2,1037,61310
3.0,3,1003,61310
0.0,0,1437,61320
1.0,1,1523,61320
2.0,1,1,61320
2.0,2,1036,61320
3.0,3,1003,61320
0.0,0,1437,61330
1.0,1,1524,61330
2.0,2,1036,61330
3.0,3,1003,61330
0.0,0,1437,61340
1.0,1,1524,61340
2.0,2,1036,61340
3.0,3,1003,61340
0.0,0,1437,61350
1.0,1,1524,61350
2.0,2,1036,61350
3.0,3,1003,61350
0.0,0,1437,61360
1.0,1,1524,61360
2.0,2,1036,61360
3.0,3,1003,61360
0.0,0,1436,61370
0.0,3,1,61370
1.0,1,1524,61370
2.0,2,1036,61370
3.0,3,1003,61370
0.0,0,1436,61380
1.0,1,1524,61380
2.0,2,1036,61380
3.0,3,1004,61380
0.0,0,1436,61390
1.0,1,1524,61390
2.0,2,1036,61390
3.0,3,1004,61390
0.0,0,1436,61400
1.0,1,1524,61400
2.0,2,1036,61400
3.0,3,1004,61400
0.0,0,1436,61410
1.0,1,1524,61410
2.0,2,1036,61410
3.0,3,1004,61410
0.0,0,1436,61420
1.0,1,1524,61420
2.0,1,1,61420
2.0,2,1035,61420
3.0,3,1004,61420
0.0,0,1436,61430
1.0,1,1525,61430
2.0,2,1035,61430
3.0,3,1004,61430
0.0,0,1436,61440
1.0,1,1525,61440
2.0,2,1035,61440
3.0,3,1004,61440
0.0,0,1436,61450
1.0,1,1525,61450
2.0,2,1035,61450
3.0,3,1004,61450
0.0,0,1436,61460
1.0,1,1525,61460
2.0,2,1035,61460
3.0,3,1004,61460
0.0,0,1436,61470
1.0,1,1525,61470
2.0,2,1035,61470
3.0,3,1004,61470
0.0,0,1436,61480
1.0,1,1525,61480
2.0,2,1035,61480
3.0,3,1004,61480
0.0,0,1436,61490
1.0,1,1525,61490
2.0,2,1035,61490
3.0,3,1004,61490
0.0,0,1436,61500
1.0,1,1525,61500
2.0,2,1035,61500
3.0,3,1004,61500
0.0,0,1436,61510
1.0,1,1525,61510
2.0,2,1035,61510
3.0,3,1004,61510
0.0,0,1436,61520
1.0,1,1525,61520
2.0,2,1035,61520
3.0,3,1004,61520
0.0,0,1436,61530
1.0,1,1525,61530
2.0,2,1035,61530
3.0,3,1004,61530
0.0,0,1436,61540
1.0,1,1525,61540
2.0,2,1035,61540
3.0,3,1004,61540
0.0,0,1436,61550
1.0,1,1525,61550
2.0,2,1035,61550
3.0,3,1004,61550
0.0,0,1436,61560
1.0,1,1525,61560
2.0,2,1035,61560
3.0,3,1004,61560
0.0,0,1436,61570
1.0,1,1525,61570
2.0,2,1035,61570
3.0,3,1004,61570
0.0,0,1436,61580
1.0,1,1525,61580
2.0,2,1035,61580
3.0,3,1004,61580
0.0,0,1436,61590
1.0,1,1525,61590
2.0,2,1035,61590
3.0,3,1004,61590
0.0,0,1436,61600
1.0,1,1525,61600
2.0,2,1035,61600
3.0,0,1,61600
3.0,3,1003,61600
0.0,0,1436,61610
0.0,3,1,61610
1.0,1,1525,61610
2.0,2,1035,61610
3.0,3,1003,61610
0.0,0,1436,61620
1.0,1,1525,61620
2.0,2,1035,61620
3.0,3,1004,61620
0.0,0,1436,61630
1.0,1,1525,61630
2.0,2,1035,61630
3.0,3,1004,61630
0.0,0,1436,61640
1.0,1,1525,61640
2.0,2,1035,61640
3.0,3,1004,61640
0.0,0,1436,61650
1.0,1,1525,61650
2.0,2,1035,61650
3.0,3,1004,61650
0.0,0,1436,61660
1.0,1,1525,61660
2.0,2,1035,61660
3.0,3,1004,61660
0.0,0,1436,61670
1.0,1,1525,61670
2.0,2,1035,61670
3.0,0,1,61670
3.0,3,1003,61670
0.0,0,1437,61680
1.0,1,1525,61680
2.0,2,1035,61680
3.0,3,1003,61680
0.0,0,1437,61690
1.0,1,1525,61690
2.0,2,1035,61690
3.0,3,1003,61690
0.0,0,1437,61700
1.0,1,1525,61700
2.0,2,1035,61700
3.0,3,1003,61700
0.0,0,1437,61710
1.0,1,1525,61710
2.0,2,1035,61710
3.0,3,1003,61710
0.0,0,1437,61720
1.0,1,1525,61720
2.0,2,1035,61720
3.0,3,1003,61720
0.0,0,1436,61730
0.0,3,1,61730
1.0,1,1525,61730
2.0,2,1035,61730
3.0,3,1003,61730
0.0,0,1436,61740
1.0,1,1525,61740
2.0,2,1035,61740
3.0,3,1004,61740
0.0,0,1436,61750
1.0,1,1525,61750
2.0,2,1035,61750
3.0,3,1004,61750
0.0,0,1436,61760
1.0,1,1525,61760
2.0,2,1035,61760
3.0,3,1004,61760
0.0,0,1436,61770
1.0,1,1525,61770
2.0,2,1035,61770
3.0,3,1004,61770
0.0,0,1436,61780
1.0,1,1525,61780
2.0,2,1035,61780
3.0,3,1004,61780
