Timestep,alive_sector 0,alive_sector 1,alive_sector 2,alive_sector 3,dead_sector 0,dead_sector 1,dead_sector 2,dead_sector 3
25950,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
25960,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
25970,5.0,3.0,1.0,6.0,1433.0,1521.0,1033.0,998.0
25980,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
25990,5.0,3.0,1.0,6.0,1433.0,1521.0,1033.0,998.0
26000,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26010,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26020,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26030,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26040,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26050,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26060,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26070,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26080,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26090,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26100,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26110,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26120,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26130,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26140,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26150,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26160,5.0,1.0,1.0,8.0,1433.0,1521.0,1033.0,998.0
26170,5.0,1.0,1.0,8.0,1433.0,1521.0,1033.0,998.0
26180,5.0,1.0,1.0,8.0,1433.0,1521.0,1033.0,998.0
26190,5.0,1.0,1.0,8.0,1433.0,1521.0,1033.0,998.0
26200,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26210,5.0,2.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26220,5.0,1.0,1.0,8.0,1433.0,1521.0,1033.0,998.0
26230,6.0,1.0,1.0,7.0,1433.0,1521.0,1033.0,998.0
26240,5.0,1.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26250,5.0,1.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26260,5.0,1.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26270,5.0,2.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26280,5.0,2.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26290,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26300,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26310,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26320,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26330,5.0,3.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26340,5.0,3.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26350,5.0,3.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26360,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26370,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26380,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26390,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26400,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26410,4.0,2.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26420,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
26430,4.0,3.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
26440,4.0,3.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
26450,5.0,3.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26460,5.0,2.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26470,5.0,2.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26480,5.0,1.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26490,5.0,1.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
26500,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26510,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26520,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26530,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26540,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26550,4.0,1.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
26560,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
26570,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
26580,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26590,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26600,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26610,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26620,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26630,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26640,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26650,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26660,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26670,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26680,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26690,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26700,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26710,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26720,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26730,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26740,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26750,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26760,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26770,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26780,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26790,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26800,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26810,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26820,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26830,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26840,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26850,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26860,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26870,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26880,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26890,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26900,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26910,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26920,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26930,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26940,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26950,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26960,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26970,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
26980,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
26990,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27000,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27010,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27020,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27030,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
27040,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
27050,4.0,3.0,1.0,6.0,1434.0,1521.0,1033.0,998.0
27060,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27070,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27080,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27090,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27100,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27110,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27120,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27130,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27140,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27150,4.0,4.0,1.0,5.0,1434.0,1521.0,1033.0,998.0
27160,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27170,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27180,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27190,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27200,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27210,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27220,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27230,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27240,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27250,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27260,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27270,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27280,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27290,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27300,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27310,3.0,3.0,3.0,5.0,1434.0,1521.0,1033.0,998.0
27320,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27330,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27340,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27350,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27360,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27370,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27380,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27390,3.0,4.0,2.0,5.0,1434.0,1521.0,1033.0,998.0
27400,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27410,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27420,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27430,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27440,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27450,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27460,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27470,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27480,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27490,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27500,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27510,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27520,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27530,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27540,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27550,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27560,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27570,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27580,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27590,3.0,3.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27600,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27610,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27620,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27630,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27640,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27650,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27660,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27670,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27680,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27690,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27700,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27710,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27720,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27730,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27740,3.0,2.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
27750,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27760,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27770,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27780,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27790,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27800,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27810,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27820,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27830,4.0,2.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
27840,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27850,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27860,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27870,2.0,2.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
27880,2.0,2.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
27890,2.0,2.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
27900,2.0,2.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
27910,2.0,2.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
27920,3.0,3.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
27930,3.0,3.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
27940,3.0,3.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
27950,3.0,3.0,1.0,7.0,1434.0,1521.0,1033.0,998.0
27960,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27970,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27980,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
27990,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28000,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28010,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28020,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28030,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28040,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28050,3.0,2.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28060,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28070,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28080,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28090,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28100,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28110,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28120,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28130,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28140,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28150,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28160,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28170,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28180,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28190,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28200,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28210,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28220,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28230,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28240,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28250,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28260,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28270,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28280,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28290,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28300,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28310,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28320,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28330,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28340,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28350,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28360,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28370,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28380,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28390,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28400,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28410,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28420,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28430,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28440,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28450,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28460,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28470,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28480,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28490,2.0,2.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28500,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28510,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28520,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28530,1.0,3.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28540,1.0,3.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28550,1.0,3.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28560,1.0,3.0,2.0,8.0,1434.0,1521.0,1033.0,998.0
28570,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28580,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28590,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28600,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28610,2.0,3.0,2.0,7.0,1434.0,1521.0,1033.0,998.0
28620,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28630,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28640,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28650,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28660,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28670,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28680,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28690,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28700,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28710,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28720,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28730,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28740,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28750,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28760,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28770,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28780,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28790,1.0,2.0,3.0,8.0,1434.0,1521.0,1033.0,998.0
28800,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28810,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28820,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28830,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28840,1.0,3.0,3.0,7.0,1434.0,1521.0,1033.0,998.0
28850,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28860,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28870,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28880,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28890,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28900,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28910,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28920,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28930,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28940,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28950,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28960,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28970,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28980,1.0,4.0,3.0,6.0,1434.0,1521.0,1033.0,998.0
28990,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29000,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29010,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29020,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29030,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29040,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29050,2.0,4.0,2.0,6.0,1434.0,1521.0,1033.0,998.0
29060,2.0,4.0,1.0,6.0,1434.0,1521.0,1034.0,998.0
29070,2.0,4.0,1.0,6.0,1434.0,1521.0,1034.0,998.0
29080,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29090,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29100,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29110,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29120,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29130,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29140,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29150,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29160,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29170,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29180,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29190,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29200,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29210,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29220,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29230,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29240,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29250,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29260,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29270,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29280,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29290,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29300,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29310,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29320,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29330,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29340,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29350,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29360,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29370,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29380,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29390,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29400,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29410,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29420,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
29430,3.0,4.0,1.0,5.0,1434.0,1521.0,1034.0,998.0
