Timestep,entities_sector_0,entities_sector_1,entities_sector_2,entities_sector_3,mov_0_to_0,mov_0_to_1,mov_0_to_2,mov_0_to_3,mov_1_to_0,mov_1_to_1,mov_1_to_2,mov_1_to_3,mov_2_to_0,mov_2_to_1,mov_2_to_2,mov_2_to_3,mov_3_to_0,mov_3_to_1,mov_3_to_2,mov_3_to_3
13440,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
5950,16.0,11.0,20.0,17.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,17.0
610,637.0,581.0,463.0,562.0,634.0,1.0,3.0,6.0,1.0,578.0,2.0,2.0,0.0,0.0,458.0,0.0,2.0,2.0,0.0,554.0
8720,9.0,7.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
13430,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
16080,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2780,110.0,63.0,87.0,98.0,109.0,0.0,1.0,0.0,0.0,63.0,0.0,1.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,97.0
360,1347.0,1059.0,753.0,861.0,1342.0,1.0,6.0,2.0,1.0,1054.0,1.0,0.0,1.0,2.0,746.0,0.0,3.0,2.0,0.0,859.0
6620,19.0,7.0,14.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0
15480,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12400,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
9770,6.0,4.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
13520,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7380,14.0,8.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0
1910,218.0,140.0,140.0,166.0,217.0,1.0,0.0,0.0,1.0,139.0,1.0,1.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,165.0
9190,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
4560,35.0,21.0,37.0,34.0,35.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,34.0
6750,19.0,7.0,14.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0
7600,11.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,7.0
15490,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7280,14.0,8.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0
4120,47.0,29.0,44.0,39.0,46.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,37.0
10980,2.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
8250,9.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
6160,17.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,16.0
1140,375.0,296.0,254.0,315.0,372.0,1.0,5.0,2.0,1.0,292.0,3.0,1.0,0.0,2.0,246.0,0.0,2.0,1.0,0.0,312.0
4170,47.0,29.0,43.0,36.0,46.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,36.0
16330,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9690,6.0,4.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
6040,17.0,13.0,17.0,16.0,17.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0
16400,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,458.0,396.0,300.0,390.0,454.0,1.0,0.0,0.0,1.0,393.0,2.0,0.0,2.0,1.0,298.0,0.0,1.0,1.0,0.0,390.0
8480,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
13070,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
16390,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7530,12.0,7.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0
4980,32.0,18.0,24.0,25.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,25.0
110,1536.0,1671.0,867.0,879.0,1535.0,1.0,0.0,2.0,1.0,1670.0,0.0,2.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,875.0
3960,50.0,31.0,49.0,48.0,50.0,0.0,0.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,46.0
2840,102.0,62.0,85.0,95.0,102.0,0.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,0.0,82.0,0.0,0.0,2.0,0.0,93.0
10660,3.0,4.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
11910,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
6900,17.0,8.0,13.0,9.0,17.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,8.0
14020,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
16050,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6890,18.0,7.0,13.0,9.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
8510,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
1590,268.0,206.0,167.0,223.0,267.0,1.0,0.0,0.0,1.0,205.0,2.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,223.0
8950,7.0,6.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
13560,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2570,117.0,88.0,101.0,103.0,115.0,0.0,0.0,2.0,0.0,88.0,0.0,0.0,0.0,0.0,101.0,0.0,2.0,0.0,0.0,101.0
3350,76.0,53.0,70.0,61.0,75.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,60.0
16090,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10390,3.0,4.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
5150,32.0,19.0,23.0,18.0,31.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,18.0
10150,4.0,4.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
7680,12.0,8.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
15010,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7610,11.0,8.0,13.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0
12030,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
12590,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
17010,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5210,28.0,17.0,22.0,18.0,27.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,18.0
220,1438.0,1546.0,858.0,871.0,1434.0,1.0,0.0,5.0,1.0,1541.0,3.0,2.0,1.0,3.0,855.0,0.0,2.0,1.0,0.0,864.0
3560,67.0,40.0,61.0,51.0,66.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,0.0,51.0
14480,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3400,71.0,50.0,68.0,56.0,71.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,0.0,55.0
4310,45.0,27.0,42.0,34.0,44.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,34.0
4730,34.0,22.0,31.0,28.0,33.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,28.0
2170,174.0,115.0,124.0,141.0,170.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,1.0,0.0,124.0,0.0,3.0,0.0,0.0,140.0
9110,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
12270,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
13730,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
10110,4.0,4.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0
16690,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
930,442.0,372.0,293.0,382.0,438.0,1.0,2.0,2.0,1.0,369.0,1.0,3.0,2.0,0.0,290.0,0.0,1.0,2.0,0.0,377.0
10080,4.0,4.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0
10700,3.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
10920,3.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
6960,14.0,8.0,14.0,9.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0
15370,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9960,6.0,4.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
1530,276.0,216.0,181.0,238.0,274.0,1.0,0.0,0.0,1.0,212.0,0.0,1.0,0.0,2.0,181.0,0.0,1.0,1.0,0.0,237.0
10990,2.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
14800,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17140,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7890,11.0,8.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
5800,18.0,14.0,17.0,21.0,17.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,21.0
7030,15.0,8.0,13.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
12120,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
14330,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4870,35.0,18.0,27.0,26.0,35.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,26.0
5590,22.0,14.0,20.0,20.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
11410,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
11190,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
8010,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
5120,32.0,20.0,21.0,21.0,32.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
6330,17.0,6.0,16.0,14.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,14.0
12680,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
15330,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11500,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
7900,11.0,7.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0
1160,368.0,293.0,244.0,311.0,365.0,1.0,1.0,2.0,1.0,289.0,0.0,1.0,0.0,2.0,243.0,0.0,2.0,1.0,0.0,308.0
7400,14.0,8.0,11.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0
10810,4.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
8300,8.0,8.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
1190,352.0,287.0,237.0,305.0,350.0,1.0,2.0,1.0,1.0,284.0,0.0,2.0,1.0,0.0,235.0,0.0,0.0,2.0,0.0,302.0
6560,18.0,7.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,11.0
16300,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6350,17.0,7.0,16.0,13.0,17.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,12.0
3690,66.0,37.0,51.0,49.0,65.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,49.0
2680,112.0,72.0,92.0,102.0,111.0,0.0,0.0,1.0,0.0,72.0,0.0,1.0,0.0,0.0,92.0,0.0,1.0,0.0,0.0,100.0
6550,18.0,7.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0
9350,7.0,5.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
8220,9.0,11.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,6.0
8660,8.0,7.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
460,912.0,773.0,619.0,739.0,910.0,1.0,4.0,4.0,1.0,770.0,4.0,6.0,1.0,0.0,611.0,0.0,0.0,2.0,0.0,729.0
14700,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
9910,5.0,4.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0
8760,10.0,6.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
7730,12.0,8.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
12190,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
17160,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,1576.0,1726.0,851.0,849.0,1575.0,1.0,0.0,2.0,1.0,1725.0,2.0,4.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,843.0
10030,5.0,4.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
14830,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2630,117.0,78.0,99.0,104.0,115.0,0.0,1.0,0.0,0.0,77.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,1.0,0.0,104.0
13500,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15680,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4430,37.0,22.0,40.0,35.0,37.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,35.0
10020,5.0,4.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0
10770,4.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
8370,6.0,8.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
15350,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3040,92.0,58.0,73.0,84.0,90.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,1.0,0.0,73.0,0.0,1.0,0.0,0.0,83.0
13390,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3130,91.0,59.0,66.0,79.0,91.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,79.0
1490,284.0,229.0,188.0,240.0,279.0,1.0,1.0,0.0,1.0,228.0,1.0,0.0,3.0,0.0,186.0,0.0,1.0,0.0,0.0,240.0
11480,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
12130,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
5740,18.0,13.0,17.0,22.0,18.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,21.0
500,837.0,708.0,572.0,688.0,834.0,1.0,1.0,1.0,1.0,706.0,2.0,1.0,0.0,0.0,569.0,0.0,2.0,1.0,0.0,686.0
13350,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
7260,14.0,9.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0
8330,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
11150,2.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
11660,2.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0
4700,34.0,22.0,34.0,30.0,34.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,30.0
9710,4.0,4.0,8.0,9.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
6530,19.0,7.0,14.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0
3990,51.0,33.0,47.0,46.0,50.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,46.0
5110,32.0,20.0,21.0,21.0,32.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
3200,87.0,56.0,66.0,70.0,87.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,70.0
190,1464.0,1573.0,856.0,873.0,1460.0,1.0,2.0,3.0,1.0,1569.0,0.0,1.0,1.0,1.0,854.0,0.0,2.0,2.0,0.0,869.0
6840,18.0,6.0,14.0,11.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0
350,1354.0,1089.0,761.0,865.0,1349.0,1.0,1.0,1.0,1.0,1088.0,1.0,2.0,3.0,0.0,759.0,0.0,1.0,0.0,0.0,862.0
9020,7.0,7.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0
8270,9.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
15400,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4070,51.0,31.0,45.0,41.0,51.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,41.0
9200,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
5370,27.0,18.0,21.0,16.0,27.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,16.0
7580,11.0,7.0,14.0,7.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0
10620,3.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
11990,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
2450,123.0,94.0,114.0,118.0,123.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,118.0
