Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,EmptySpace Sector
18930,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18930,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18930,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18930,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18930,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18930,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18930,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18930,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18940,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18940,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18940,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18940,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18940,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18940,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18940,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18940,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18950,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18950,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18950,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18950,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18950,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18950,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18950,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18950,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18960,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18960,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18960,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18960,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18960,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18960,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18960,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18960,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18970,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18970,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18970,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18970,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18970,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18970,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18970,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18970,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18980,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18980,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18980,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18980,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18980,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18980,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18980,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18980,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
18990,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
18990,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18990,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18990,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
18990,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
18990,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18990,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
18990,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19000,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19000,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19000,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19000,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19000,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19000,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19000,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19000,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19010,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19010,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19010,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19010,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19010,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19010,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19010,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19010,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19020,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19020,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19020,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19020,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19020,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19020,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19020,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19020,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19030,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19030,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19030,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19030,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19030,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19030,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19030,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19030,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19040,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19040,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19040,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19040,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19040,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19040,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19040,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19040,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19050,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19050,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19050,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19050,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19050,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19050,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19050,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19050,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19060,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19060,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19060,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19060,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19060,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19060,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19060,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19060,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19070,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19070,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19070,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19070,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19070,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19070,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19070,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19070,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19080,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19080,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19080,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19080,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19080,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19080,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19080,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19080,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19090,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19090,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19090,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19090,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19090,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19090,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19090,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19090,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19100,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19100,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19100,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19100,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19100,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19100,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19100,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19100,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19110,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19110,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19110,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19110,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19110,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19110,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19110,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19110,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19120,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19120,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19120,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19120,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19120,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19120,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19120,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19120,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19130,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19130,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19130,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19130,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19130,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19130,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19130,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19130,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19140,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19140,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19140,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19140,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19140,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19140,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19140,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19140,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19150,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19150,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19150,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19150,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19150,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19150,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19150,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19150,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19160,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19160,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19160,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19160,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19160,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19160,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19160,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19160,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19170,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19170,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19170,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19170,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19170,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19170,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19170,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19170,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19180,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19180,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19180,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19180,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19180,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19180,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19180,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19180,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19190,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19190,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19190,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19190,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19190,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19190,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19190,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19190,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19200,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19200,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19200,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19200,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19200,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19200,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19200,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19200,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19210,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19210,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19210,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19210,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19210,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19210,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19210,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19210,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19220,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19220,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19220,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19220,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19220,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19220,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19220,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19220,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19230,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19230,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19230,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19230,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19230,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19230,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19230,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19230,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19240,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19240,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19240,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19240,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19240,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19240,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19240,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19240,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19250,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19250,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19250,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19250,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19250,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19250,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19250,6,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19250,7,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19260,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19260,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19260,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19260,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19260,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19260,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19260,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19260,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19270,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19270,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19270,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19270,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19270,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19270,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19270,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19270,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19280,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19280,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19280,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19280,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19280,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19280,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19280,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19280,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19290,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19290,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19290,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19290,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19290,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19290,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19290,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19290,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19300,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19300,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19300,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19300,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19300,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19300,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19300,6,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19300,7,0,0.0,0,0.0,2,9.97808646357804e-09,1.0,4.587874990021913
19310,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19310,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19310,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19310,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19310,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19310,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19310,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19310,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
19320,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19320,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19320,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19320,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19320,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19320,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19320,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19320,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
19330,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19330,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19330,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19330,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19330,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19330,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19330,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19330,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
19340,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19340,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19340,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19340,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19340,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19340,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19340,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19340,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
19350,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19350,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19350,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19350,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19350,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19350,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19350,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19350,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
19360,0,0,0.0,1,2.1446605848506324,0,0.0,1.0,2.443214415149367
19360,1,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19360,2,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19360,3,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19360,4,1,0.5235987755982988,0,0.0,0,0.0,1.0,4.0642762244017
19360,5,0,0.0,0,0.0,1,4.98904323178902e-09,1.0,4.5878749950109565
19360,6,0,0.0,0,0.0,0,0.0,1.0,4.5878749999999995
19360,7,0,0.0,0,0.0,3,1.4967129695367058e-08,1.0,4.58787498503287
